AR	2015-11-18 12:20:23 -0500	1447867223868	still:100
AR	2015-11-18 12:20:29 -0500	1447867229285	still:100
AR	2015-11-18 12:20:33 -0500	1447867233147	still:77;;in_vehicle:23
AR	2015-11-18 12:20:36 -0500	1447867236994	still:100
AR	2015-11-18 12:20:40 -0500	1447867240823	still:92;;on_foot:8;;walking:8
AR	2015-11-18 12:20:44 -0500	1447867244665	still:100
AR	2015-11-18 12:20:48 -0500	1447867248483	still:100
AR	2015-11-18 12:20:52 -0500	1447867252317	still:77;;in_vehicle:15;;on_foot:8;;walking:8
AR	2015-11-18 12:20:56 -0500	1447867256161	still:92;;unknown:8
AR	2015-11-18 12:20:59 -0500	1447867259991	still:77;;in_vehicle:23
AR	2015-11-18 12:21:03 -0500	1447867263813	still:62;;in_vehicle:38
AR	2015-11-18 12:21:07 -0500	1447867267662	still:54;;in_vehicle:38;;on_foot:8;;walking:8
AR	2015-11-18 12:21:11 -0500	1447867271493	still:85;;in_vehicle:15
AR	2015-11-18 12:21:15 -0500	1447867275323	still:92;;in_vehicle:8
AR	2015-11-18 12:21:19 -0500	1447867279151	still:62;;in_vehicle:23;;on_foot:15;;walking:15
AR	2015-11-18 12:21:22 -0500	1447867282973	still:92;;in_vehicle:8
AR	2015-11-18 12:21:26 -0500	1447867286824	still:100
AR	2015-11-18 12:21:30 -0500	1447867290687	still:69;;in_vehicle:23;;on_foot:8;;walking:8
AR	2015-11-18 12:21:34 -0500	1447867294520	still:100
AR	2015-11-18 12:21:38 -0500	1447867298453	still:100
AR	2015-11-18 12:21:44 -0500	1447867304307	still:92;;in_vehicle:8
AR	2015-11-18 12:21:48 -0500	1447867308134	still:100
AR	2015-11-18 12:21:51 -0500	1447867311966	still:85;;in_vehicle:8;;on_foot:8;;walking:8
AR	2015-11-18 12:21:55 -0500	1447867315784	still:100
AR	2015-11-18 12:21:59 -0500	1447867319608	still:85;;in_vehicle:15
AR	2015-11-18 12:22:03 -0500	1447867323439	still:77;;in_vehicle:23
AR	2015-11-18 12:22:07 -0500	1447867327264	still:100
AR	2015-11-18 12:22:11 -0500	1447867331087	still:100
AR	2015-11-18 12:22:14 -0500	1447867334918	still:77;;in_vehicle:23
AR	2015-11-18 12:22:18 -0500	1447867338744	still:92;;on_foot:8;;walking:8
AR	2015-11-18 12:22:23 -0500	1447867343154	still:77;;in_vehicle:23
AR	2015-11-18 12:22:27 -0500	1447867347077	still:85;;in_vehicle:15
AR	2015-11-18 12:22:30 -0500	1447867350878	still:85;;in_vehicle:8;;on_foot:8;;walking:8
AR	2015-11-18 12:22:34 -0500	1447867354711	still:77;;in_vehicle:15;;on_foot:8;;walking:8
AR	2015-11-18 12:22:38 -0500	1447867358607	still:100
AR	2015-11-18 12:22:44 -0500	1447867364314	still:100
AR	2015-11-18 12:22:48 -0500	1447867368116	still:77;;in_vehicle:23
AR	2015-11-18 12:22:52 -0500	1447867372115	still:100
AR	2015-11-18 12:22:55 -0500	1447867375847	still:54;;in_vehicle:38;;on_foot:8;;walking:8
